User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,rate_cnt,user_rate_cnt
55187,067976402X,10,Snow Falling On Cedars,David Guterson,1995,Vintage Books USA,256,59
55187,0671001795,10,Two For The Dough,Janet Evanovich,1996,Pocket,112,59
55187,0446610038,10,1St To Die: A Novel,James Patterson,2002,Warner Vision,177,59
55187,0060175400,8,The Poisonwood Bible,Barbara Kingsolver,1999,HarperCollins,78,59
55187,0812550706,10,Ender'S Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,117,59
55187,0060199652,10,Prodigal Summer,Barbara Kingsolver,2000,HarperCollins,60,59
55187,0140067477,5,The Tao Of Pooh,Benjamin Hoff,1983,Penguin Books,101,59
55187,0156528207,10,The Little Prince,Antoine de Saint-Exup̩ry,1968,Harcourt,51,59
55187,044651862X,9,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994,Warner Books,72,59
55187,0743436210,8,Hearts In Atlantis,Stephen King,2001,Pocket,70,59
55548,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,27
55548,0142001740,10,The Secret Life Of Bees,Sue Monk Kidd,2003,Penguin Books,307,27
55548,0060928336,9,Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,320,27
55548,0140067477,10,The Tao Of Pooh,Benjamin Hoff,1983,Penguin Books,101,27
56804,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,23
56804,0804114986,5,The Bonesetter'S Daughter,Amy Tan,2002,Ballantine Books,112,23
56804,0312421273,1,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA,72,23
56804,0446672211,5,Where The Heart Is (Oprah'S Book Club (Paperback)),Billie Letts,1998,Warner Books,295,23
56804,067976402X,7,Snow Falling On Cedars,David Guterson,1995,Vintage Books USA,256,23
56804,0385498802,6,Bee Season: A Novel,Myla Goldberg,2001,Anchor Books/Doubleday,90,23
56804,0060987561,7,I Know This Much Is True,Wally Lamb,1999,Regan Books,94,23
56804,014028009X,6,Bridget Jones'S Diary,Helen Fielding,1999,Penguin Books,131,23
56804,0060928336,6,Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,320,23
56804,1573229326,6,How To Be Good,Nick Hornby,2002,Riverhead Books,104,23
56804,140003065X,7,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA,58,23
56804,0345361792,10,A Prayer For Owen Meany,John Irving,1990,Ballantine Books,181,23
57398,0446310786,8,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,37
57398,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,37
57398,0439064872,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,37
57398,0345339703,10,"The Fellowship Of The Ring (The Lord Of The Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,131,37
57398,0440211263,10,Circle Of Friends,Maeve Binchy,1991,Dell,80,37
57398,0060928336,8,Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,320,37
57398,0345384466,9,The Witching Hour (Lives Of The Mayfair Witches),ANNE RICE,1993,Ballantine Books,97,37
57398,0345378482,8,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books,70,37
57398,0425175405,10,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group,88,37
57398,0671004573,5,Before I Say Good-Bye,Mary Higgins Clark,2001,Pocket,58,37
57398,0425147622,8,The Body Farm,Patricia Daniels Cornwell,1995,Berkley Publishing Group,81,37
57398,0385474016,9,"Like Water For Chocolate: A Novel In Monthly Installments With Recipes, Romances And Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday,59,37
57398,0060502258,9,The Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,166,37
57398,0440212561,10,Outlander,DIANA GABALDON,1992,Dell,105,37
57398,0425169863,8,Point Of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group,69,37
57398,0345339738,10,"The Return Of The King (The Lord Of The Rings, Part 3)",J.R.R. TOLKIEN,1986,Del Rey,77,37
59038,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,14
59038,0440211727,10,A Time To Kill,JOHN GRISHAM,1992,Dell,194,14
59038,0440214041,10,The Pelican Brief,John Grisham,1993,Dell,174,14
59038,155874262X,8,Chicken Soup For The Soul (Chicken Soup For The Soul),Jack Canfield,1993,Health Communications,95,14
59038,044021145X,10,The Firm,John Grisham,1992,Bantam Dell Publishing Group,208,14
59038,0140177396,10,Of Mice And Men (Penguin Great Books Of The 20Th Century),John Steinbeck,1993,Penguin Books,51,14
59038,0440213525,10,The Client,John Grisham,1994,Dell Publishing Company,145,14
85433,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,26
85433,0345413350,10,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997,Del Rey,80,26
87911,0446310786,5,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,22
87911,0345342968,8,Fahrenheit 451,RAY BRADBURY,1987,Del Rey,164,22
87911,0394820371,5,The Phantom Tollbooth,Norton Juster,1993,Yearling Books,58,22
87911,0671027344,5,The Perks Of Being A Wallflower,Stephen Chbosky,1999,MTV,65,22
87911,0553296981,7,Anne Frank: The Diary Of A Young Girl,ANNE FRANK,1993,Bantam,77,22
87911,0385335482,2,Confessions Of A Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001,Delta,163,22
87911,1558744630,6,Chicken Soup For The Teenage Soul (Chicken Soup For The Soul),Jack Canfield,1997,Health Communications,51,22
87911,0060929871,5,Brave New World,Aldous Huxley,1998,Perennial,69,22
93631,0446310786,9,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,18
93631,0670892963,4,Bridget Jones : The Edge Of Reason,Helen Fielding,2000,Viking Books,63,18
93631,0380018179,9,The Thorn Birds,Colleen McCullough,1978,Avon,73,18
93631,0440226430,5,Summer Sisters,Judy Blume,1999,Dell Publishing Company,214,18
93631,0446605239,2,The Notebook,Nicholas Sparks,1998,Warner Books,206,18
93631,0070212570,10,Fried Green Tomatoes At The Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill,86,18
93631,0440226104,7,Black And Blue,ANNA QUINDLEN,1999,Dell,98,18
98440,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,33
98440,0156027321,6,Life Of Pi,Yann Martel,2003,Harvest Books,226,33
98440,0316769487,7,The Catcher In The Rye,J.D. Salinger,1991,"Little, Brown",243,33
98440,0380002930,10,Watership Down,Richard Adams,1976,Avon,100,33
98440,0440998050,10,A Wrinkle In Time,Madeleine L'Engle,1976,Laure Leaf,77,33
98440,0451184963,4,Insomnia,Stephen King,1995,Signet Book,81,33
98484,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,20
98484,0804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),194,20
98484,0380727501,9,Notes From A Small Island,Bill Bryson,1997,Perennial,50,20
104657,0446310786,9,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,29
104657,0064407667,8,"The Bad Beginning (A Series Of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins,113,29
104657,0156027321,10,Life Of Pi,Yann Martel,2003,Harvest Books,226,29
104657,0385335482,8,Confessions Of A Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001,Delta,163,29
104657,0380012863,10,Jonathan Livingston Seagull,Richard Bach,1976,Avon,57,29
104657,0812550706,10,Ender'S Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,117,29
104657,0385335881,8,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta,89,29
104657,0345439104,8,Drowning Ruth (Oprah'S Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books,95,29
105536,0446310786,9,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,19
105536,0446608955,7,A Walk To Remember,Nicholas Sparks,2000,Warner Books,124,19
105536,0804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),194,19
105536,0060929871,8,Brave New World,Aldous Huxley,1998,Perennial,69,19
105536,0064472272,9,"Angus, Thongs And Full-Frontal Snogging: Confessions Of Georgia Nicolson",Louise Rennison,2001,HarperTempest,57,19
113519,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,89
113519,0452282152,10,Girl With A Pearl Earring,Tracy Chevalier,2001,Plume Books,278,89
113519,0312195516,9,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,383,89
113519,0452284449,8,The Virgin Blue,Tracy Chevalier,2003,Plume Books,56,89
113519,0316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",707,89
113519,0375707972,8,The Reader,Bernhard Schlink,1999,Vintage Books USA,145,89
113519,0061097314,8,The Bean Trees,Barbara Kingsolver,1998,HarperTorch,72,89
113519,0345443284,8,While I Was Gone,Sue Miller,1999,Ballantine Books,138,89
113519,0446672211,9,Where The Heart Is (Oprah'S Book Club (Paperback)),Billie Letts,1998,Warner Books,295,89
113519,0684874350,10,Angela'S Ashes,Frank McCourt,1996,Scribner,132,89
113519,067976402X,9,Snow Falling On Cedars,David Guterson,1995,Vintage Books USA,256,89
113519,0140244824,8,Songs In Ordinary Time (Oprah'S Book Club (Paperback)),Mary McGarry Morris,1996,Penguin Books,66,89
113519,0060958022,8,Five Quarters Of The Orange,Joanne Harris,2002,Perennial,67,89
113519,0804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),194,89
113519,0671038184,9,Jewel,Bret Lott,1999,Washington Square Press,82,89
113519,0440223202,8,Evening Class,Maeve Binchy,1998,Dell Publishing Company,54,89
113519,0786867647,8,Lucky Man: A Memoir,Michael J. Fox,2002,Hyperion,65,89
113519,155874262X,9,Chicken Soup For The Soul (Chicken Soup For The Soul),Jack Canfield,1993,Health Communications,95,89
113519,0151008116,9,Life Of Pi,Yann Martel,2002,Harcourt,94,89
113519,0070212570,8,Fried Green Tomatoes At The Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill,86,89
113519,0449912558,9,The Sparrow,MARY DORIA RUSSELL,1997,Fawcett Books,50,89
113519,0375706771,8,Midwives: A Novel,Chris Bohjalian,1998,Vintage,153,89
114414,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,36
114414,0425175405,5,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group,88,36
114414,044021145X,9,The Firm,John Grisham,1992,Bantam Dell Publishing Group,208,36
114414,0425152251,6,Sophie'S World: A Novel About The History Of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,94,36
114414,0451176464,7,Gerald'S Game,Stephen King,2001,Signet Book,68,36
114414,0451172817,7,Needful Things,Stephen King,2004,Signet Book,70,36
123883,0446310786,5,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,320
123883,0446608955,5,A Walk To Remember,Nicholas Sparks,2000,Warner Books,124,320
123883,0515136379,5,Key Of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,50,320
123883,0515136530,5,"Key Of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns,51,320
123883,0515130389,5,Carolina Moon,Nora Roberts,2001,Jove Books,61,320
123883,0446605239,5,The Notebook,Nicholas Sparks,1998,Warner Books,206,320
123883,051513287X,5,Face The Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books,89,320
123883,0515131229,5,Dance Upon The Air (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,105,320
123883,0451526341,5,Animal Farm,George Orwell,2004,Signet,92,320
123883,0446610399,5,The Rescue,Nicholas Sparks,2001,Warner Books,89,320
123883,0345370775,5,Jurassic Park,Michael Crichton,1999,Ballantine Books,200,320
123883,051513628X,5,Key Of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,50,320
123883,1558744630,5,Chicken Soup For The Teenage Soul (Chicken Soup For The Soul),Jack Canfield,1997,Health Communications,51,320
123883,0553280414,5,A Separate Peace,John Knowles,1985,Bantam Books,54,320
123883,0440212561,5,Outlander,DIANA GABALDON,1992,Dell,105,320
123883,0515126772,5,Jewels Of The Sun (Irish Trilogy),Nora Roberts,2004,Jove Books,63,320
123883,0515128554,5,Heart Of The Sea (Irish Trilogy),Nora Roberts,2000,Jove Books,65,320
123883,0515132020,5,Heaven And Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,76,320
123883,0515128546,5,Tears Of The Moon (Irish Trilogy),Nora Roberts,2000,Jove Books,61,320
125736,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,25
125736,0385335482,10,Confessions Of A Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001,Delta,163,25
125736,0064472272,10,"Angus, Thongs And Full-Frontal Snogging: Confessions Of Georgia Nicolson",Louise Rennison,2001,HarperTempest,57,25
125736,0385335881,10,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta,89,25
128325,0446310786,9,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,20
128325,0609804138,7,The Sweet Potato Queens' Book Of Love,JILL CONNER BROWNE,1999,Three Rivers Press,97,20
128325,1400031354,8,Tears Of The Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor,95,20
128325,0385484518,9,"Tuesdays With Morrie: An Old Man, A Young Man, And Life'S Greatest Lesson",MITCH ALBOM,1997,Doubleday,200,20
128325,0142001740,9,The Secret Life Of Bees,Sue Monk Kidd,2003,Penguin Books,307,20
128325,0062502182,8,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995,HarperSanFrancisco,105,20
128325,0786868716,10,The Five People You Meet In Heaven,Mitch Albom,2003,Hyperion,242,20
128325,0446610100,8,Wish You Well,David Baldacci,2001,Warner Books,51,20
128325,0375502238,9,Blessings,ANNA QUINDLEN,2002,Random House,56,20
128325,0743227441,9,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,88,20
129074,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,109
129074,0142004235,10,East Of Eden (Oprah'S Book Club),John Steinbeck,2003,Penguin Books,69,109
129074,0385484518,7,"Tuesdays With Morrie: An Old Man, A Young Man, And Life'S Greatest Lesson",MITCH ALBOM,1997,Doubleday,200,109
129074,059035342X,8,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,109
129074,0439064872,8,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,2000,Scholastic,189,109
129074,0439136369,8,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,2001,Scholastic,133,109
129074,0312306326,6,Visions Of Sugar Plums,Janet Evanovich,2002,St. Martin's Press,56,109
130837,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,12
130837,0449907481,9,A Thousand Acres (Ballantine Reader'S Circle),JANE SMILEY,1992,Ballantine Books,74,12
130837,0380730138,5,Vinegar Hill (Oprah'S Book Club (Paperback)),A. Manette Ansay,1998,Perennial,89,12
130837,037570504X,7,"Breath, Eyes, Memory",Edwidge Danticat,1998,Vintage Books USA,51,12
138543,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,69
138543,0689817851,7,Go Ask Alice,Anonymous,1998,Simon Pulse,51,69
138543,0064407667,7,"The Bad Beginning (A Series Of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins,113,69
138543,014029628X,8,Girl In Hyacinth Blue,Susan Vreeland,2000,Penguin Books,80,69
138543,0743237188,8,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone,127,69
138543,080410753X,10,The Kitchen God'S Wife,Amy Tan,1992,Ivy Books,98,69
138543,0345339703,10,"The Fellowship Of The Ring (The Lord Of The Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,131,69
138543,0671038184,4,Jewel,Bret Lott,1999,Washington Square Press,82,69
138543,0451526341,9,Animal Farm,George Orwell,2004,Signet,92,69
138543,0345313860,9,"The Vampire Lestat (Vampire Chronicles, Book Ii)",ANNE RICE,1986,Ballantine Books,143,69
138543,0345339711,10,"The Two Towers (The Lord Of The Rings, Part 2)",J.R.R. TOLKIEN,1986,Del Rey,83,69
138543,055321313X,10,Anne Of Green Gables (Anne Of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1982,Bantam Classics,53,69
138543,0553250426,7,The Clan Of The Cave Bear (Earth'S Children (Paperback)),Jean M. Auel,1984,Bantam Books,89,69
138543,0060930535,9,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,218,69
138543,034540288X,7,The Lost World,Michael Crichton,1996,Ballantine Books,97,69
138543,0060987529,9,Confessions Of An Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books,99,69
138543,0345351525,9,The Queen Of The Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,100,69
138543,034538475X,7,The Tale Of The Body Thief (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,90,69
138543,0141000198,7,Bridget Jones'S Diary,Helen Fielding,2001,Penguin Putnam,78,69
138543,0345369947,9,The Mummy Or Ramses The Damned,Anne Rice,1991,Ballantine Books,56,69
138543,0446611085,6,Suzanne'S Diary For Nicholas,James Patterson,2003,Warner Books,69,69
138543,0684801523,8,The Great Gatsby,F. Scott Fitzgerald,1995,Scribner,106,69
138543,0156528207,9,The Little Prince,Antoine de Saint-Exup̩ry,1968,Harcourt,51,69
138543,0345339738,10,"The Return Of The King (The Lord Of The Rings, Part 3)",J.R.R. TOLKIEN,1986,Del Rey,77,69
140662,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,35
140662,0671021001,5,She'S Come Undone (Oprah'S Book Club),Wally Lamb,1998,Pocket,217,35
140662,0446608955,10,A Walk To Remember,Nicholas Sparks,2000,Warner Books,124,35
140662,0743412028,5,Pay It Forward,Catherine Ryan Hyde,2000,Pocket,59,35
140662,0446605239,10,The Notebook,Nicholas Sparks,1998,Warner Books,206,35
140662,0446606812,10,Message In A Bottle,Nicholas Sparks,1999,Warner Vision,131,35
140662,0060987561,10,I Know This Much Is True,Wally Lamb,1999,Regan Books,94,35
140662,0446364193,10,Along Came A Spider (Alex Cross Novels),James Patterson,1993,Warner Books,116,35
140662,0140293248,4,The Girls' Guide To Hunting And Fishing,Melissa Bank,2000,Penguin Books,165,35
140662,0446610399,10,The Rescue,Nicholas Sparks,2001,Warner Books,89,35
140662,0679746048,8,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage,118,35
140662,0446611867,10,A Bend In The Road,Nicholas Sparks,2002,Warner Books,109,35
140662,0060502258,4,The Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,166,35
140662,0375706771,10,Midwives: A Novel,Chris Bohjalian,1998,Vintage,153,35
140662,0141000198,1,Bridget Jones'S Diary,Helen Fielding,2001,Penguin Putnam,78,35
140662,0345439104,3,Drowning Ruth (Oprah'S Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books,95,35
144255,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,34
144255,0452282152,7,Girl With A Pearl Earring,Tracy Chevalier,2001,Plume Books,278,34
144255,0312195516,4,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,383,34
144255,0385424736,8,The Rainmaker,John Grisham,1995,Doubleday Books,50,34
144255,0440224764,6,The Partner,John Grisham,1998,Dell Publishing Company,143,34
144255,0440214041,6,The Pelican Brief,John Grisham,1993,Dell,174,34
144255,0452283205,8,Falling Angels,Tracy Chevalier,2002,Plume Books,68,34
144255,0671028375,5,Fatal Voyage,Kathy Reichs,2002,Pocket,51,34
144255,1400034779,8,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,183,34
144255,0385490992,4,The Street Lawyer,John Grisham,1998,Doubleday Books,57,34
144255,0446604666,9,Sick Puppy,Carl Hiaasen,2001,Warner Vision,73,34
144255,0060392452,8,Stupid White Men ...And Other Sorry Excuses For The State Of The Nation!,Michael Moore,2002,Regan Books,158,34
144255,0440236673,7,The Brethren,John Grisham,2000,Island,150,34
144255,0345424719,6,A Widow For One Year,JOHN IRVING,1999,Ballantine Books,57,34
144255,0385424728,7,The Chamber,John Grisham,1994,Doubleday Books,55,34
144255,0440234743,5,The Testament,John Grisham,1999,Dell,169,34
146230,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,41
146230,044022103X,10,One True Thing,Anna Quindlen,1995,Dell,50,41
146230,014025448X,8,At Home In Mitford (The Mitford Years),Jan Karon,1996,Viking Books,83,41
146230,0439064864,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,41
146230,0399144463,6,Who Moved My Cheese? An Amazing Way To Deal With Change In Your Work And In Your Life,Spencer Johnson,1998,Putnam Pub Group (Paper),90,41
146230,0385493800,6,The Testament,John Grisham,1999,Doubleday Books,54,41
146230,0671042858,6,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket,95,41
146230,0399149155,9,Q Is For Quarry,Sue Grafton,2002,Putnam Publishing Group,61,41
146230,0440226104,10,Black And Blue,ANNA QUINDLEN,1999,Dell,98,41
147451,0446310786,8,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,44
147451,0316776963,7,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books,159,44
147451,0671027360,9,Angels & Demons,Dan Brown,2001,Pocket Star,269,44
147451,0385720106,8,A Map Of The World,Jane Hamilton,1999,Anchor Books/Doubleday,111,44
147451,0440236673,6,The Brethren,John Grisham,2000,Island,150,44
147451,0671758896,8,"Loves Music, Loves To Dance",Mary Higgins Clark,1992,Pocket,54,44
147451,1573225517,6,High Fidelity,Nick Hornby,1996,Riverhead Books,52,44
147451,0060938455,8,Fast Food Nation: The Dark Side Of The All-American Meal,Eric Schlosser,2002,Perennial,154,44
147451,0375706771,8,Midwives: A Novel,Chris Bohjalian,1998,Vintage,153,44
147451,0380813815,10,"Lamb : The Gospel According To Biff, Christ'S Childhood Pal",Christopher Moore,2003,Perennial,61,44
147451,0441569595,6,Neuromancer (Remembering Tomorrow),William Gibson,1995,Ace Books,77,44
158774,0446310786,9,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,17
158774,0316776963,9,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books,159,17
158774,014028009X,8,Bridget Jones'S Diary,Helen Fielding,1999,Penguin Books,131,17
158774,0380789035,7,American Gods,Neil Gaiman,2002,HarperTorch,151,17
158774,0060987529,7,Confessions Of An Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books,99,17
158774,044021145X,7,The Firm,John Grisham,1992,Bantam Dell Publishing Group,208,17
158774,0451163966,9,One Flew Over The Cuckoo'S Nest,Ken Kesey,1989,Signet Book,54,17
168047,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,64
168047,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far,581,64
168047,0452284449,9,The Virgin Blue,Tracy Chevalier,2003,Plume Books,56,64
168047,0142001740,10,The Secret Life Of Bees,Sue Monk Kidd,2003,Penguin Books,307,64
168047,067976402X,9,Snow Falling On Cedars,David Guterson,1995,Vintage Books USA,256,64
168047,0060987103,9,Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,1996,Regan Books,156,64
168047,0439064864,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,64
168047,0439136350,10,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,141,64
168047,0439139597,10,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,64
168047,0156628708,9,Mrs Dalloway,Virginia Woolf,1990,Harvest Books,53,64
177432,0446310786,10,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,188
177432,0345342968,10,Fahrenheit 451,RAY BRADBURY,1987,Del Rey,164,188
177432,0553280368,8,C Is For Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam,54,188
177432,0316769487,6,The Catcher In The Rye,J.D. Salinger,1991,"Little, Brown",243,188
177432,0449221512,8,I Is For Innocent,Sue Grafton,1994,Fawcett Books,55,188
177432,0451167317,8,The Dark Half,Stephen King,1994,Signet Book,68,188
177432,0451524934,10,1984,George Orwell,1990,Signet Book,101,188
177432,0345313860,8,"The Vampire Lestat (Vampire Chronicles, Book Ii)",ANNE RICE,1986,Ballantine Books,143,188
177432,0345391802,8,The Hitchhiker'S Guide To The Galaxy,Douglas Adams,1995,Ballantine Books,72,188
177432,0553250426,8,The Clan Of The Cave Bear (Earth'S Children (Paperback)),Jean M. Auel,1984,Bantam Books,89,188
177432,0345417623,8,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,195,188
177432,0449212602,10,The Handmaid'S Tale,Margaret Atwood,1989,Fawcett Books,111,188
177432,0345353145,8,Sphere,MICHAEL CRICHTON,1988,Ballantine Books,136,188
177432,0380002930,8,Watership Down,Richard Adams,1976,Avon,100,188
177432,0441790348,8,Stranger In A Strange Land (Remembering Tomorrow),Robert A. Heinlein,1995,ACE Charter,72,188
177432,0553268880,8,The Prince Of Tides,Pat Conroy,1987,Bantam Books,76,188
177432,067102423X,9,Bag Of Bones,Stephen King,1999,Pocket,90,188
177432,034538475X,7,The Tale Of The Body Thief (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,90,188
177432,0451176464,8,Gerald'S Game,Stephen King,2001,Signet Book,68,188
177432,0140177396,10,Of Mice And Men (Penguin Great Books Of The 20Th Century),John Steinbeck,1993,Penguin Books,51,188
177432,0451156609,7,The Tommyknockers,Stephen King,1994,Signet Book,75,188
177432,0553260111,8,The Bourne Identity,Robert Ludlum,1984,Bantam Books,74,188
177432,0440180295,9,Slaughterhouse Five Or The Children'S Crusade: A Duty Dance With Death,Kurt Vonnegut,1991,Laurel,83,188
177432,0441569595,8,Neuromancer (Remembering Tomorrow),William Gibson,1995,Ace Books,77,188
177432,0345339738,10,"The Return Of The King (The Lord Of The Rings, Part 3)",J.R.R. TOLKIEN,1986,Del Rey,77,188
177432,0553271636,8,D Is For Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam,60,188
181176,0446310786,8,To Kill A Mockingbird,Harper Lee,1988,Little Brown & Company,214,60
181176,0345342968,10,Fahrenheit 451,RAY BRADBURY,1987,Del Rey,164,60
181176,0446605239,10,The Notebook,Nicholas Sparks,1998,Warner Books,206,60
181176,059035342X,9,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,60
181176,0553582755,8,One Door Away From Heaven,Dean R. Koontz,2002,Bantam Books,96,60
181176,0439064864,9,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,60
181176,0439136350,8,Harry Potter And The Prisoner Of Azkaban (Book 3),J. K. Rowling,1999,Scholastic,141,60
181176,006101351X,9,The Perfect Storm : A True Story Of Men Against The Sea,Sebastian Junger,1998,HarperTorch,118,60
181176,0316969443,8,Suzanne'S Diary For Nicholas,James Patterson,2001,"Little, Brown",79,60
181176,0671617028,9,The Color Purple,Alice Walker,1985,Pocket Books,59,60
